Country,Year,Total_Energy_Consumption_TWh,Electricity_Consumption_TWh,Oil_Consumption_Barrels,Coal_Consumption_Tonnes,NaturalGas_Consumption_CubicMeters,Renewable_Share_Percent,Nuclear_Share_Percent,CO2_Emissions_Mt,Population_Millions,GDP_BillionUSD,Energy_Per_Capita_MWh,Energy_Imports_Percent,Energy_Exports_Percent,FossilFuel_Share_Percent,Electricity_Price_USD_kWh
UK,1991.0,382.6771951197574,,354.7125481022824,2640.059911933018,680.3565259479191,75.25583768890888,37.35077381781125,,49.86654137218767,849.0166582529561,0.007674027205207178,88.69658137392094,38.02961360595959,57.09434021472529,0.11148598111859466
China,1993.0,779.8762726065362,410.50557969465916,3152.086463765226,3510.3679087640053,2167.517895315845,67.18248993686143,38.963359408547504,529.8285912770267,45.7265181587649,2706.7201222745275,0.01705522974434144,76.70959069577937,80.76738162434337,4.986763173761655,0.09074738092664994
,2001.0,804.6453195327033,183.5421915232922,1653.63425173007,5305.042753861774,173.16475268911523,88.19109984677205,6.5085563854478945,60.647062933919095,45.567357923862815,448.55300726108334,0.017658371171687462,15.29858149034531,24.86976601295843,73.40781161557672,0.08452428644814003
Brazil,2000.0,911.9742911799258,122.31406325481397,6426.8129604948845,1351.9515876224068,4097.9814715043185,25.443602059436397,35.51217734522322,523.892881170045,57.898070666716634,632.1746583992622,0.015751376180211555,76.634044032926,49.404162756333434,35.28812196122687,0.09455567102415022
Australia,1993.0,444.7165324525161,196.1492566820365,950.5978052798,1371.1074757065137,1701.6947437748013,81.52633810591288,19.672836077077456,494.7037434782476,74.39357264241367,950.5941666169962,0.005977889173169939,62.520722089170036,31.658663521311592,85.62005415729196,0.1978738249502237
Australia,1998.0,825.8401509864938,97.82519693548532,1153.7883035377138,5443.332689775872,945.033598466926,22.223826937764425,1.1517593582355046,789.085687199265,33.33626560756945,529.7784163136092,0.024773025290480512,8.120398601263446,18.800442848995015,19.529941889190074,0.09248970747072949
Brazil,1999.0,1049.0700743911502,601.4869813102542,2276.5240065287812,3585.4105999267763,2663.4899897266205,32.398620066590965,23.799135110040016,119.15902040174751,43.47567334948729,2488.4613405039045,0.02413004776160694,,24.239594566163582,32.10647455282475,0.06585280499762525
Canada,2016.0,724.2675933574305,650.6237201650608,1279.6833682576382,2711.668632754597,,,6.201442730768241,438.66347882947645,67.21465081681406,1211.39695136217,0.010775442326277052,31.770083209406508,64.11399331196415,4.952159534004242,0.05
Japan,1995.0,2041.5777797621088,1221.6760912900563,697.2366639131361,1086.1144111427457,775.475288270382,68.86354384926855,2.278426117831005,771.5813817189678,48.81726760708607,916.0457501356047,0.04182081218051958,89.81188323021414,90.98738851834534,87.09777297381149,0.12186308787077248
Japan,2004.0,189.19199573451957,188.667166857437,,3704.1804993005007,564.2194120111509,16.248564178229095,1.8442539866650698,683.6609366129868,,914.4054667295778,,59.52516896026822,42.53642046528587,38.87183544090993,0.106394988171879
USA,2020.0,518.5970728034056,685.8218855086745,1015.396204028108,2586.0695623908523,,35.09345633423617,33.973164637213756,195.68478983732075,74.47648026059893,1528.8855610121846,0.006963232835235964,17.184717958113783,86.9584784093994,81.16424809801572,0.12578159896952648
UK,2011.0,1891.4637031818424,439.87412756279195,1897.1545979534299,908.9785058839628,106.2593893651943,57.68943902073046,31.21636603430847,104.75071115919093,78.59916092565736,1711.4257486375375,0.024064680600991074,93.9042834906055,86.70439185203577,98.70046340819547,
Russia,1995.0,1019.4434038177532,363.6079194619386,130.2170899236462,7357.595220053593,2466.418538244746,19.508049060974887,9.412315992628479,1264.32209178758,41.73318716228646,286.41708177480865,0.024427643157314525,15.281642407663131,3.4752259068040248,19.330967934557954,0.1410042372157783
Brazil,2022.0,2014.1165721112504,154.90460115693824,1355.9377816819904,976.2739138560087,1112.7789772614403,89.53055775901281,14.122746266484345,386.1975248950757,80.53481576569123,1822.5751466845484,0.025009265284360253,82.40587980581073,51.43744386068854,28.49130779766448,0.16309904162390337
UK,2018.0,1188.7763091355855,2272.3364842152346,4175.8200580226685,1252.248050522075,3777.167074561486,95.76735474452407,34.6642019837354,1427.4025347330344,,1283.9761216877341,,,,81.37093390227771,0.0846727235263392
Japan,2010.0,,879.4169231409093,1058.725786495148,,,64.81163434319434,20.501248162229537,1012.0707136770146,41.621912412239055,370.8957470992969,,39.31111968523445,12.1194442195508,12.915639653464716,0.11372365726108627
India,2019.0,1959.8072337287228,884.5972786202885,395.5891062723506,4959.193254454601,1074.03360668357,14.026110383482903,34.35405355106339,521.1146287667202,37.16560511388032,753.434115711693,0.05273174559444451,21.65025872772295,60.20954422386221,55.5645586911179,0.16121257198978367
Brazil,2010.0,601.3070645456876,500.3761684847684,909.3483789989641,9109.860515909055,1160.698599893123,30.399407165929315,,399.3902636037056,44.10899073954235,1486.009086058182,0.013632301588950988,1.268948801526626,45.97979341117935,38.95662711825187,0.05
UK,2011.0,914.7634189759141,141.5454240680761,5789.674887168874,4681.737970048478,2672.0001079454264,93.66122022353184,6.218671478709656,619.6602144297965,78.8100061432055,697.1546754794482,0.011607198929964545,75.17536212951454,58.38291921670442,94.08470289410918,0.12856512060270836
Japan,2009.0,647.0334726356992,39.57457850586433,4870.717713739921,2127.5208119427743,667.156976336145,6.723667654054544,14.667294219854252,209.75977112407585,50.6499183782047,624.7686551573404,0.012774620243299856,53.36370581337214,87.88395270310393,58.811068354938776,0.10365790228501781
Germany,2011.0,,392.4270236104392,,4284.987860878846,859.508490585036,88.66866340739354,,128.44650171195897,59.123922997641884,2665.950257010778,,,45.06628376952479,73.96063205297413,0.10821998466634983
Japan,2000.0,837.3392412009214,265.7671187046495,,2588.911586261454,650.2286142935335,32.744867378751294,,1115.243095547754,29.642705151528656,1028.163279622109,0.028247733697737105,50.730179536476285,24.72852914691296,54.10931288565196,0.08910677312490278
Australia,2020.0,931.1315805782089,366.75337178417095,1540.0315327614107,1567.160279750737,1880.9078724920034,80.43652753729485,25.61797993166914,,57.44462998471238,210.0792897937321,0.016209201466281686,1.7949448730729456,48.685198860922085,23.47611417568951,0.06597031144633131
China,2002.0,342.3183251024265,400.69391582473105,951.8597204392568,8200.989964253122,3908.197027777121,28.84435064297397,12.74500350566376,321.5355041706091,49.49682809218654,1569.7361983905614,0.0069159648869795785,21.798213769565532,43.669828652078166,14.756044798626899,0.19275225311161615
Canada,2007.0,447.8253307054236,586.1098219050975,715.3888016031765,621.3124482126477,366.338823303727,96.14484255270725,20.548406109521686,814.2729765796952,5.2308838913258455,501.52007648295665,0.08561178951955585,,97.31857126997974,28.001260724374177,0.1452062876562893
Canada,2011.0,279.4936986046486,400.49408024994284,965.2775740269037,2409.894676536658,1088.2280749250833,25.667758756183957,34.750070929591985,850.003680420631,101.67187080177915,1304.3886108028378,0.0027489776316750704,47.8045302225094,23.913857755544164,80.78594262494322,0.250155272749783
Australia,2006.0,859.4616720749959,37.033833782403335,2237.115859113454,6926.771610507188,1475.6836775963898,14.951799217437467,37.083369394583414,1459.0113341054948,33.10560911882071,918.2873905061994,0.025961210047223918,26.502783618584115,9.173927960674266,46.32734284659473,0.17398620811597099
Australia,2014.0,275.95877729499466,262.5201237146738,522.0561053522624,5988.531905686,2616.566888865817,9.27173936686797,13.565274747946487,562.1182796185353,34.87522476182319,,0.007912745485645674,78.81364748445723,2.1477776013148597,4.790166813078178,
Brazil,2021.0,1767.8008677631485,154.8347109378321,371.74708504749304,4607.784230647143,2603.629665539956,31.920545625252437,1.713018277387941,297.6228626450808,67.29253384896128,,0.026270386425498466,95.13992487894055,28.760015153749087,56.70204197784423,0.2240132512408487
Germany,2004.0,609.1484942651367,529.3011153644654,1816.5893214032967,478.14309785487285,2757.953174217579,25.23545668044744,35.34281293207764,,52.48201435459577,3972.080020326976,0.011606804764569685,86.98545733115253,95.80504953080643,57.007454382545674,0.05966963058666844
Germany,2002.0,271.970910734556,288.1080979646259,1240.0252584685325,1221.5006419537353,1021.7098216486445,8.488864312968092,28.07653008786373,892.0858569823434,46.5286795736426,978.6363769203133,0.0058452316555447905,81.00471983176033,46.78967120889792,34.96412878122568,0.09551243004793511
Brazil,2015.0,531.8939749519539,202.54194739874976,650.7626906086984,3241.0211719250337,,9.931452228522563,32.620755623968364,378.4327315269317,13.236673214866158,303.36289472077675,0.04018335773029296,45.98693296089629,0.19339207959770954,60.78555467254751,0.09827785522097929
UK,2000.0,1044.2446168650215,95.62450145837437,1554.3328952347451,3461.4575509300253,1272.9306180978226,36.546213214506295,35.06259248272191,2042.6727173152346,50.77429635554404,480.03377914586565,0.020566402526836804,75.06255803793186,56.04879191677998,6.99992698255909,0.11133999247900234
,2002.0,1007.5384965163316,453.8915570034893,733.5289663861967,1050.2664950343176,637.6826392103817,42.66278196989137,14.04565823247692,202.6574613995411,53.23201008952156,2615.2412920655906,0.0189273051087481,93.20977128619039,82.17228557642187,64.53108282501212,0.1457282590636255
Russia,2022.0,956.4751910028506,422.70782113331944,2157.755454698749,906.6992868501032,1186.0610532039912,56.36265426351235,11.744463010964044,266.58645768822396,8.352362016054315,355.34427384655794,0.11451553335025257,6.76227347161471,16.169816550227424,1.4117792174977994,0.20678808622692857
Russia,1990.0,360.78546826557,302.65756728262033,,3503.186486035039,2595.4573836040154,37.76548348468015,38.967205135794046,292.4341120652379,47.80493406609603,1479.4802816706886,0.007547034115071491,35.32699425859468,80.87767870370473,76.1361562304441,0.07243492822149505
,2016.0,1006.6941888408163,251.36046841429217,277.050574184161,1306.7142191034586,1319.9543306209891,30.057723677377602,15.489854757680984,242.26169536371745,18.312970557596834,300.60892690563406,0.0549716489563844,51.251523888227766,83.46798855973108,94.22754618552001,0.10787135960709164
Japan,2021.0,,228.22926899668357,1628.1584152190076,4503.3684457168,3319.998374591816,83.69008464829353,24.74051234033665,1629.1366778168765,32.33858508565742,506.4016538592105,,27.022165521727914,22.888316377488348,1.6980840415779186,0.10711084708003465
,2004.0,1521.0361503925283,69.3614477665954,443.6184417454222,2644.9648837841605,4311.141575549695,80.37954413279125,25.212126608344096,885.6492278607953,9.397036601534893,583.5524328848564,0.16186338469130632,11.724829907002853,57.16651741716261,54.12417870760995,0.13736820687350987
Brazil,2020.0,438.32053505406253,111.06468766740372,5526.833835298789,2167.2527460784127,986.465674342908,96.40283403544426,32.04371283261073,767.0337101106043,74.47636175122136,2345.8418286882575,0.0058853644934780186,60.79141069964038,0.028275900535057463,14.528737138619107,0.13311055936756425
UK,1995.0,1592.6140888027649,715.0230114467115,4469.879321308041,1532.8119762341537,1238.102330637681,35.20224518550626,2.93167311253022,1439.91299646328,50.75868985201036,1643.252145378176,0.03137618589932316,87.46359498145623,19.732414868062385,5.923015876718274,0.1254865787223146
USA,2014.0,368.4034737870266,434.9779078753536,608.0136780686462,2413.1739450523473,233.46143785109993,49.65241361504934,19.825937726040827,105.36720971562616,82.31660680942923,2201.9671965392085,0.004475445333162428,9.60051133372286,87.76494341302651,81.91563263098159,0.14523205278719714
Canada,2007.0,2384.0903781549214,379.4519764695179,3055.524286983091,774.3032499515114,1351.2023192933282,39.289985821983855,39.64223382929791,210.07336065756564,82.00472494498356,2011.6829897125776,0.02907259770402732,96.89038190112397,35.493355033503974,57.809967350782834,0.17163597313658127
Canada,2011.0,722.3078354510982,305.9191465841824,621.3774809696929,9477.773805940255,506.5135368309405,54.42090078058014,9.31661424313386,244.17655053865866,43.52450628894068,1088.8817895569941,0.016595428576627703,5.59288138500913,23.586247115973435,27.58968138780835,0.10692079070944321
Canada,2020.0,214.09359477279418,492.6640348969673,822.4889478217082,2612.124430404697,712.7984196039723,68.25126066393136,33.54520091706433,449.99492631692897,78.30527434685635,810.1237005742923,0.002734089070736896,50.60435926493149,39.564184802303956,92.93438142779726,0.18842927194246467
Japan,,1490.2155089264163,649.4123690081079,1343.90232478091,6865.423219745491,835.082636047915,95.85226693081553,6.890393688630767,288.5340633384294,,1387.170144957127,,19.53994824979438,73.64012064503362,52.47419214969553,0.0873050344560547
Australia,1992.0,3154.796683569041,99.95190760084131,1086.5913212028825,4697.552586260221,1689.172855439433,6.326121247540739,35.659927891236876,489.4307138097964,47.903036434322594,708.9311063939169,0.06585796889711619,13.205151283804161,,40.92173565848382,0.15513821203984557
India,2022.0,556.4850991311672,159.06492983123042,183.29575327514132,1800.8187710952836,2401.302460696699,46.820256071468556,19.544038614611953,1867.847864243188,70.33029296641925,925.1838693568957,0.007912452453409704,83.86185162335128,6.566233159767876,10.621602047379453,0.15677681682365724
USA,2016.0,742.8931833123025,451.70038008446977,628.1742498666392,3212.058315255714,1625.56005968738,7.361890746728317,12.170639333646198,739.576212040227,16.69417658856038,500.27355322282216,0.04450013927739132,57.52769274275396,47.15243308948007,32.66522641945717,0.13500503600035196
Japan,1990.0,690.9613204927755,739.610025257606,,5216.273895944563,359.78699560804984,71.5831153782133,4.030779703515273,577.9200713203508,,286.72538293141713,,59.43758582813271,88.68471848176873,71.79591041781761,0.07291601597137132
Russia,1998.0,695.0571108969779,1955.1028065203668,2077.2831015268716,5694.634240053968,1695.004289974604,70.59161937090026,25.172987052796035,644.3789745264763,17.08992151319861,625.1545201141782,0.04067058531311467,17.090219894598103,,31.006102461688535,0.05247458250701903
UK,1994.0,913.2723710964555,506.8997562467085,1542.3787006644973,1597.9861896050752,1488.873472815067,78.10701733980923,8.933774995572566,1484.1745197244657,,909.1600570299331,,25.64932190586855,11.30771123590668,8.005730579107318,0.18587874862487352
Australia,2004.0,422.4173660672792,282.1272967558992,926.7824408481525,2429.477635162723,1673.5048280112458,37.44923011294672,30.016259278295262,782.3941774915914,58.01277689893422,2563.0492712174955,0.007281453994232771,87.05968016128477,92.1677917034965,51.368302434685816,0.16880346006882024
Russia,1998.0,1950.2082955102867,580.0577183799842,554.9981628858172,2402.2288607732576,1074.2329112929942,71.65844169993424,10.673206369403845,880.2700290654274,55.62810898981062,655.6022449384128,0.035057964955585774,72.89959070267984,90.70579173215918,33.62343142023463,0.10824592744820713
Australia,2017.0,833.3966587483692,318.9625287937565,1807.7529317778185,1218.6572748890103,2380.319803465145,25.892578567267645,12.610016465860499,179.15890196249202,,1936.6585337099782,,11.834985373641082,78.6585878153081,66.83715841560597,0.15598775607218904
Germany,2002.0,507.5560274606079,414.4951177853708,2857.446153809804,5203.288161299792,1792.2072648294047,90.45900076524003,36.66938578365871,174.16680869854073,57.062051659779854,1685.9174276010083,0.008894808593402862,0.741731500214049,9.003121058500497,85.13389706328846,0.05
,2013.0,40794.23756641511,554.565688963506,789.9455468209528,7284.22787885125,1177.1017830919382,4.614260282101945,30.942940707109344,3133.575963052478,48.169698697015264,8977.08610932551,0.8468858778421806,37.339603165958636,57.725108964337565,28.77596310309105,0.07937710257719456
Australia,1999.0,794.470936954313,569.2246169049855,2069.120247484983,6228.949685634351,446.0906115193105,96.3917190732,12.422208530020825,1000.0256420097583,59.53146063838841,53.36089326752373,0.013345396340603213,72.69720952529197,53.92769746976903,27.13229731800584,0.09222766283141767
China,2011.0,654.4456742037356,663.6638304206766,1380.5085307400468,1528.711263776538,452.0737946339248,3.44424618591187,,857.3558889466414,65.54218266624177,503.86791214628226,0.009985106500592863,46.612514413487794,38.01135140513565,46.28703837217123,0.10246909748152686
Canada,2011.0,35.19196053861772,598.1288592930086,2621.830453088675,3276.9385791718564,2054.349964048239,69.31822046423389,13.646858701441964,482.1645878137965,51.14643644615136,359.9105095678232,0.0006880628052292356,,85.55592276110109,73.75120767526627,0.106736292179986
Canada,2009.0,756.2287790454446,462.28490408556314,1326.4050531149578,3086.5933924248993,1502.291439391992,30.196221829158887,26.997022109067426,101.33668652791823,67.07242060551854,1980.1884034523919,0.01127480970894353,26.913818246807374,52.79186325849767,64.78078139018157,0.13587094446024262
UK,1999.0,121.25574551919406,326.6329769606183,1624.341605996885,1376.0654872645048,1190.6205172119273,29.205487126510455,25.467765359071052,198.072786980345,50.159201536988675,2274.8672887434345,0.002417417777868274,86.9304845896419,81.3100953459051,49.92260141986016,0.18900408609839037
USA,1999.0,1326.7599604873162,1030.1900872901208,,4363.6615752579155,1078.1931272884983,28.47338224013075,38.44858595061317,630.392958336929,46.83542736859627,3362.6046515772478,0.02832812755279618,19.02413399123788,37.31851974346142,55.409177621314285,0.06439730815471478
Russia,2015.0,657.307533961871,601.9682565582252,2619.990454201018,6708.123134821533,653.1984372573149,83.12609219292102,36.56777187838407,151.2118859439229,38.94379169171418,1288.7794200364292,0.01687836508486979,59.62751626805424,8.544144595864523,1.3986251001205652,0.18961301094546656
Australia,2014.0,65.89969760842956,1265.1815294605544,4799.388145697379,2924.7945787901253,1665.0182503142012,13.309266504755223,12.98325312797671,459.78145144420296,70.30708330350214,930.8194943073796,0.000937312351928372,69.6219898142327,55.70530295407298,3.6194501484979824,0.1748286092321266
Australia,2017.0,713.7699056342217,165.98449958109967,3099.5244845605057,4036.5852291185943,3438.641312337316,43.49937560121704,31.570908749346295,387.3512256821022,50.91495530395675,877.1887364134337,0.01401886540748377,10.951953883673571,8.930653940308675,32.24514613496526,0.13361666260117794
Germany,2002.0,296.8609267162969,333.4491787965371,3013.4595171177198,924.9102171378863,692.3890834155104,82.76838315463014,3.819142675582059,387.18772313938246,63.015597730923616,2449.6357829300064,0.004710911860011104,12.637232994966052,46.8987581464271,3.0343656324262946,0.1426880409898068
Canada,2004.0,225.88701894011544,498.5554832870477,4359.236727806797,2407.943517740349,716.1492749580746,96.14589223166712,4.176408256302437,228.45539243108266,32.34003270943475,496.59503901660275,0.006984749241586761,6.492734933180399,78.61576155234438,81.51760881844969,0.07950517046515594
Brazil,1995.0,3374.2662564983,103.08271432799765,1316.8643569450742,1080.9625032203528,1718.2716640150356,16.260552030792287,30.034197696142012,540.4707712516351,15.024059135627468,3026.315490307915,0.22459085298038378,26.906859096815882,14.431956986325044,80.89198935529537,0.20578667113568938
India,2001.0,1331.7483821919536,594.5149342951751,1795.1207184176687,2625.063851283566,277.2088467162743,36.84758202164671,19.95983251701185,538.3389890814103,53.0733677134534,1688.2714881724728,0.025092592378575838,91.12102133132497,0.4873156857809202,89.81489567713218,0.052228794262649245
Brazil,2008.0,1084.1821616171949,203.14197760534398,1744.603796964465,,1601.6425055735062,88.44702710966516,17.841481606469674,434.6278906184054,36.49483070802932,1156.405666524463,0.029707828220687186,40.993558745612,9.959776975482871,49.39583863497307,0.09570285376945875
Australia,2021.0,1260.5245062225672,156.17859162658314,3243.8549857414937,2682.805146565438,329.82906161979724,73.94015649138099,36.476848235780416,685.1346661001448,38.774005871100954,1870.4841615358246,0.03250952481961791,3.7304156675456723,36.85967261144688,28.777468420934948,0.13201476595724201
,2000.0,,576.6002000997707,1113.515815556003,3769.272951528312,531.418502483236,39.069178409555406,11.402228408253894,484.6138413302245,54.496560059778076,445.7210157554028,,71.17520888000851,11.219975311232389,4.394897184450064,0.11411404836655337
UK,2022.0,1051.5257919042406,719.9394901073128,608.1750513784311,6708.978426901789,759.6906964942987,53.17772263873746,38.480542424718195,468.13340189537547,67.78120247797384,1520.82989733748,0.015513531089182788,55.39344578307599,,75.07263297417528,0.19805364977422013
China,1991.0,1105.6921395578472,344.73906074026274,3111.604981602574,2194.4742578221762,706.5576120069843,2.752178019941265,7.2749097614729274,492.2784621527902,,81.20595601748354,,28.912378087360135,14.543946684526265,16.001850331431168,0.1137652279616902
Australia,2004.0,568.8885346428833,270.60865906156874,2154.529250080693,3923.8015069140506,2323.4497216465998,0.34657196485159414,9.293439312578311,466.96543933666277,87.66393729548453,2126.5553015929754,0.006489424867210318,11.954522397798273,84.8051439334151,90.74782004740969,0.05582950850214963
Australia,1994.0,350.2603318797645,265.14699716842085,1310.4702070766436,1705.9137835320416,914.5420988957447,90.2755497741089,10.304528815255676,704.5264285848285,54.806827028271115,,0.006390815722630485,3.7611510004080917,59.06842302905566,18.86496329759434,0.17075665453638555
China,2004.0,365.1728528199785,172.37307458621947,385.90525289517427,6052.387521439794,253.89262468127268,26.382436044225887,20.02409484535084,511.60513475868646,53.6551435962015,772.646340721798,0.006805924434164237,1.6654369140302827,13.727464440641368,30.027296749089693,0.18117530295664813
Russia,1999.0,733.9616529686964,530.5342925002989,419.20909397240496,1317.1354729317193,191.65590104690378,76.99173883632379,7.366601490097464,535.1790209764503,66.65944215289606,786.2322687102896,0.011010617989949815,24.601249161711625,79.27541927407819,51.215718675080744,0.13515776268975307
China,2006.0,51.83941072794799,145.02179261434307,2239.158226623856,909.8704798636163,1034.2204962003277,14.503523412675356,20.311161104011664,1882.6747087031185,44.663733456983046,824.751839520476,0.0011606600415049505,84.20636241042101,11.804561753794507,69.96146407386749,0.17847387828459946
Brazil,2013.0,773.9663726652435,260.75689453628667,2041.791624201356,339.70039853120153,782.829697474987,81.34918236625136,22.391586218785967,626.8696393683241,57.17883231306099,,0.013535889792706583,67.6154190608255,72.29919830251818,50.13919895162877,0.1733459551346874
UK,1999.0,861.1686846573435,542.1302816489086,1413.5531434537795,635.0242420872034,1101.8623934398238,62.64824092520092,11.28107353834691,346.4423964609181,19.27241596309858,789.5409189243372,0.044684002582045065,40.005751963160805,30.23952458371637,76.76824150052089,0.1053379102019297
Germany,2019.0,1581.2257538130664,1163.3132636996554,2303.546384891284,1649.2560855707502,,9.02663504336233,35.13576539921096,1531.6321014065202,82.82872719788139,1938.2958807977384,0.01909030607261959,49.861643687696066,,6.238961542823418,0.10588170771069032
Russia,1992.0,1050.1030983247451,213.9427979744229,1398.5858628241263,13891.606715934246,2540.7007496170204,21.754769741490865,0.2042663468564898,196.65147733953933,38.24476510230026,498.454246233115,0.02745743359949636,26.996752640246957,83.33740593518228,49.359536702419604,0.17184604241966342
Japan,1992.0,361.87221559505457,453.3258705200474,3493.4018381540595,3208.8426001474654,2753.1533407559054,44.39165467746772,16.541341557228748,166.32091247537457,,2755.4470056224286,,76.01200444862751,69.30958506255763,3.8993066699958057,0.17288834746452922
Germany,1994.0,81.17129953672313,201.22479777781192,,2607.7114430093106,2502.0536077629745,73.38817745579918,36.104451429599834,236.59056427846582,73.5313183923526,1433.283403139137,0.0011039010493950983,80.7286104038353,79.21677739454857,69.71323980732677,0.0944870228585637
USA,2017.0,899.4795632282692,120.0129641825751,926.7534092930132,3355.8408336697503,4156.367467806248,92.9739145534099,17.413983931546415,764.46388164066,18.629399512351938,1088.2523863331205,0.04828279959490283,,2.7918615605463493,33.530845480879826,0.19095542059835158
USA,2003.0,1283.0106955886934,331.0292737574998,2486.841693435777,4215.414503367028,1119.0399569436845,8.771140173306712,14.819166109088675,669.3640778355364,54.61511188900802,1515.1109500829532,0.023491862439027893,31.62655257961746,56.657670866482,61.73817081258272,0.06587669035637156
USA,2000.0,1224.7297652760074,672.2420049869069,2933.862005215326,1654.4643501551639,1205.5676776366436,81.3303082847529,1.4125758847908942,654.7549928358499,36.66855140447706,1837.687857362298,0.03340000404615039,19.030989049105973,65.6201240129944,92.28871319990704,
USA,1997.0,1079.678087518634,684.1828060117342,523.5412535862959,3835.179153882475,3751.133030488715,85.50808233764577,17.38759331265133,861.2332649627671,73.9554211040481,694.9185112743402,0.014599039142778075,56.687723861027486,1.9066033801368065,29.624100303817023,0.10613892262689299
UK,1997.0,1453.3862372429446,484.3189786960952,,3049.740012765654,846.7959053622732,54.32162950417032,,1295.3961931634062,67.78177636443169,197.13613870190383,0.02144213850974855,12.48736831638797,77.33161181411283,21.23580727616542,0.11644006820937934
Germany,2001.0,1226.6993112849689,299.65872670642153,862.2332080521968,3061.025410652597,3248.3025065734887,98.18448820348829,37.27288778442474,780.8871841595811,32.471046447400525,624.6049039926006,0.03777825002566779,96.93554246858814,,12.64165772723792,0.1308421775521946
Canada,2004.0,235.53513544794603,132.18214529151516,2035.838755037806,5313.229276463951,3835.5938982553853,79.12478804645126,35.39522222703578,1073.809256904459,72.0609255180591,1027.751046016185,0.00326855551402707,41.1586442785103,41.8145395438532,79.91489847335791,0.19994369055634156
India,,545.8214491326927,197.55407149754126,2782.6135696776587,6446.8150630408345,4761.949727831893,88.3739092521038,,677.8234985961117,59.397199753269575,907.5512800480043,0.009189346491080119,48.29111752247096,82.9537045664233,22.721554896317453,0.18792959132533912
Russia,2017.0,1411.5822408864844,423.96132297773175,1923.346823102707,649.7480197529716,688.5821734022973,48.19758962998083,15.30695784946872,182.99120236293834,29.3561460216411,264.1352642415231,0.048084726102870526,55.17288595070671,13.976118197850873,91.67104614371944,0.10115137415080655
Japan,1996.0,,259.9123927952209,1164.6840405784112,778.0925074092049,962.5994480075643,60.71749817632494,21.533217475579214,360.4637932226166,56.466111855801316,2321.4471035687843,,88.32394370596681,80.77580559807396,55.14796102300961,0.14745333932068186
Brazil,1996.0,812.2332213396732,286.896022592023,2101.628692025457,4932.431899674238,873.965270968584,87.65671895024477,10.51602146665443,535.8409817368395,17.336272514354647,2820.462730424786,0.04685166437405354,69.19229739384564,11.2160506079361,11.620682417397067,0.1428639581182747
Australia,2019.0,526.3475977483439,185.59772395698485,2343.23462349637,,3340.951364693766,5.843741321907592,17.91264701699572,140.76491381822106,55.707899002548814,3994.1913051246042,0.00944834767012595,76.86129724022925,26.925515856018446,56.39073261026428,0.11125732652712136
USA,2007.0,398.8299855003163,238.80059921347075,2536.4175475440647,3241.110623033559,786.5594012463348,66.19683463916589,15.306010711950698,327.99588752268767,53.247287331495826,1567.8190113459098,0.0074901465499521876,87.7016182020765,8.427301370091655,1.1008829136726295,0.1652381020311824
Japan,2013.0,1143.8583992053996,204.81366886996736,1347.9902954399124,2260.159729514052,1011.6424461669656,,13.197331651269595,148.6215892389392,84.47659185503974,115.93456528993981,0.013540536781694973,85.61107223915691,76.55900693444065,,0.16186554930129168
Australia,,373.40222541446684,242.7141494768303,1603.5136024935966,681.4436441524077,2517.155251564134,98.92363480663991,33.43737486755194,845.7153147311972,79.02403019425272,1127.6029213248578,0.004725173146656645,58.74012991250003,12.138917751338607,56.03940300585612,0.1156875640581324
India,1993.0,1377.7885839569701,243.18660289875677,2844.0532784806683,2910.079126964106,1053.0862711762977,52.100840189506414,23.389871639671608,904.0668561095414,67.70269344665614,914.2574448987697,0.0203505726850077,30.815791542099547,24.611976992275753,61.11169890810109,0.1255561043724363
Japan,1992.0,1657.7390282684983,458.7621333367639,637.6007562547585,1194.831138901595,,20.105772846523795,35.26088293623167,496.9260390880667,76.04713807224077,,0.02179883517370152,,46.07654732569637,1.7950956614400937,0.09907093341903872
Germany,1995.0,243.15621739648435,314.3820053893695,2411.1942019226904,3087.043559329147,875.2967436656668,23.57328372498573,38.56548791561424,1673.4838468920518,45.27491337327645,404.5910122389999,0.005370661129525374,44.69740152583594,6.1214388136879405,12.725213122958156,0.10906989566187904
Japan,2015.0,761.3879539232444,137.8174752267655,2488.4157135979945,3943.7894611849392,1477.9330298256957,89.25896141082376,3.109646051987265,353.9446014006375,65.86921860772196,303.1246957764447,0.011559085867673942,94.15142509980046,55.74051935453858,1.0280664097026215,0.11354618204851656
USA,2000.0,1828.326087196516,325.05432643897706,631.8648663584385,2495.0166425177304,1295.470993318838,10.917530314186063,6.976003018528494,800.6667291307683,1.0,1641.5657952868462,1.828326087196516,96.24553607970996,18.95270172556541,91.85418532671278,0.12138031846136382
India,2018.0,570.6444051836936,225.0918414096014,265.1235406329149,4114.37219887727,2861.0428453069153,29.014391193654077,36.048798300290976,932.5858179719974,55.31459437044298,1073.4155070834133,0.010316344387560293,57.15322862923854,42.19127527115704,86.63200960160236,0.1638980180624009
,2009.0,458.17126804775364,46.3389384216547,927.0079495605154,4308.780640413329,3426.1254469750675,3.760732198454386,39.09843466169913,1228.8536082174803,39.59959931142022,1918.2647241994819,0.011570098587225366,76.94149688718882,58.46531620421571,79.6716923294129,0.13319624482746795
